profile_id,sample,minute,load_kW,available_flex_kW
175,out_of_sample,28,308.27728572811964,88.27728572811964
175,out_of_sample,29,306.0335887838361,86.03358878383608
175,out_of_sample,30,288.89744698588646,68.89744698588646
175,out_of_sample,31,270.404951180736,50.40495118073602
175,out_of_sample,32,275.53327723488053,55.53327723488053
175,out_of_sample,33,294.2475161944421,74.24751619444208
175,out_of_sample,34,317.69432238563337,97.69432238563337
175,out_of_sample,35,310.53121331856073,90.53121331856073
175,out_of_sample,36,280.2074767703465,60.20747677034649
175,out_of_sample,37,279.0857266629352,59.0857266629352
175,out_of_sample,38,274.4504300549222,54.45043005492221
175,out_of_sample,39,253.23895643263498,33.23895643263498
175,out_of_sample,40,281.1519928665016,61.15199286650159
175,out_of_sample,41,314.3423705779498,94.3423705779498
175,out_of_sample,42,282.9646737402655,62.96467374026548
175,out_of_sample,43,303.66692033028573,83.66692033028573
175,out_of_sample,44,313.86707938619344,93.86707938619344
175,out_of_sample,45,297.167617457807,77.16761745780701
175,out_of_sample,46,306.62854573760393,86.62854573760393
175,out_of_sample,47,280.63356915544716,60.63356915544716
175,out_of_sample,48,250.49202473627196,30.492024736271958
175,out_of_sample,49,285.0656110785386,65.06561107853861
175,out_of_sample,50,294.61150117064483,74.61150117064483
175,out_of_sample,51,277.3370848879712,57.33708488797117
175,out_of_sample,52,273.8394618012348,53.83946180123479
175,out_of_sample,53,305.3456345620836,85.3456345620836
175,out_of_sample,54,301.05638934916027,81.05638934916027
175,out_of_sample,55,329.08750658932433,109.08750658932433
175,out_of_sample,56,354.9041504478167,134.90415044781668
175,out_of_sample,57,343.9950925741757,123.99509257417571
175,out_of_sample,58,357.7157228595729,137.7157228595729
175,out_of_sample,59,368.9506181243544,148.95061812435438
175,out_of_sample,60,387.9354490677433,167.93544906774332
176,out_of_sample,1,359.0530824216445,139.0530824216445
176,out_of_sample,2,327.7096373165138,107.7096373165138
176,out_of_sample,3,304.68238419438956,84.68238419438956
176,out_of_sample,4,312.8411423315527,92.8411423315527
176,out_of_sample,5,332.09815541436745,112.09815541436745
176,out_of_sample,6,350.0215598318592,130.02155983185918
176,out_of_sample,7,355.87927078991135,135.87927078991135
176,out_of_sample,8,326.81234098995384,106.81234098995384
176,out_of_sample,9,293.0225448929607,73.0225448929607
176,out_of_sample,10,312.7724679055058,92.77246790550578
176,out_of_sample,11,316.22881829879617,96.22881829879617
176,out_of_sample,12,336.0186654900017,116.0186654900017
176,out_of_sample,13,312.4138577935589,92.41385779355892
176,out_of_sample,14,305.93347974753897,85.93347974753897
176,out_of_sample,15,335.27532984299705,115.27532984299705
176,out_of_sample,16,312.2871892302986,92.28718923029862
176,out_of_sample,17,281.59407249717674,61.59407249717674
176,out_of_sample,18,292.33678936189915,72.33678936189915
176,out_of_sample,19,298.9543332054221,78.95433320542207
176,out_of_sample,20,330.59646861546344,110.59646861546344
176,out_of_sample,21,359.0492580893048,139.04925808930477
176,out_of_sample,22,376.50938540474476,156.50938540474476
176,out_of_sample,23,342.8503920562224,122.8503920562224
176,out_of_sample,24,341.4774798446816,121.47747984468162
176,out_of_sample,25,369.2046154022743,149.20461540227433
176,out_of_sample,26,364.5601915702877,144.5601915702877
176,out_of_sample,27,396.91039194319734,176.91039194319734
176,out_of_sample,28,407.5845505882761,187.5845505882761
176,out_of_sample,29,380.24654951627167,160.24654951627167
176,out_of_sample,30,380.8955947793395,160.8955947793395
176,out_of_sample,31,394.58879427449983,174.58879427449983
176,out_of_sample,32,364.1646223312733,144.16462233127328
176,out_of_sample,33,353.290089576227,133.290089576227
176,out_of_sample,34,368.48576399000603,148.48576399000603
176,out_of_sample,35,344.4807593514984,124.48075935149842
176,out_of_sample,36,333.864552230435,113.86455223043498
176,out_of_sample,37,347.15827480314135,127.15827480314135
176,out_of_sample,38,366.4461379336293,146.4461379336293
176,out_of_sample,39,367.74196350140875,147.74196350140875
176,out_of_sample,40,399.7219904404094,179.7219904404094
176,out_of_sample,41,429.4951505563391,209.49515055633913
176,out_of_sample,42,427.63574432988406,207.63574432988406
176,out_of_sample,43,403.85495303767664,183.85495303767664
176,out_of_sample,44,422.9601625095537,202.9601625095537
176,out_of_sample,45,404.9799327870738,184.97993278707378
176,out_of_sample,46,428.97742448701115,208.97742448701115
176,out_of_sample,47,435.077528367868,215.077528367868
176,out_of_sample,48,427.6640388157103,207.66403881571028
176,out_of_sample,49,431.6108739164884,211.6108739164884
176,out_of_sample,50,433.90748770854333,213.90748770854333
176,out_of_sample,51,463.63878692153753,243.63878692153753
176,out_of_sample,52,443.6442004048469,223.6442004048469
176,out_of_sample,53,473.6152920834643,253.61529208346428
176,out_of_sample,54,440.80916498565415,220.80916498565415
176,out_of_sample,55,459.6533946929695,239.65339469296953
176,out_of_sample,56,489.0301638427791,269.0301638427791
176,out_of_sample,57,481.61381721183614,261.61381721183614
176,out_of_sample,58,451.72852030150483,231.72852030150483
176,out_of_sample,59,473.0552475060645,253.05524750606452
176,out_of_sample,60,497.05578740448595,277.05578740448595
177,out_of_sample,1,347.7778074356123,127.77780743561232
177,out_of_sample,2,349.07933743362577,129.07933743362577
177,out_of_sample,3,370.74217219433626,150.74217219433626
177,out_of_sample,4,349.18518060184465,129.18518060184465
177,out_of_sample,5,358.21348354923356,138.21348354923356
177,out_of_sample,6,353.3576297153409,133.35762971534092
177,out_of_sample,7,330.56673237313936,110.56673237313936
177,out_of_sample,8,353.7675468807065,133.7675468807065
177,out_of_sample,9,341.4952051347014,121.4952051347014
177,out_of_sample,10,371.90503323055253,151.90503323055253
177,out_of_sample,11,376.7304041179387,156.7304041179387
177,out_of_sample,12,377.74610281487037,157.74610281487037
177,out_of_sample,13,372.3775189102255,152.3775189102255
177,out_of_sample,14,365.42448120016684,145.42448120016684
177,out_of_sample,15,387.6821204387641,167.68212043876412
177,out_of_sample,16,400.10717990279295,180.10717990279295
177,out_of_sample,17,419.2654890814325,199.26548908143252
177,out_of_sample,18,413.7413802542171,193.74138025421712
177,out_of_sample,19,397.0419859834086,177.0419859834086
177,out_of_sample,20,368.12255128038134,148.12255128038134
177,out_of_sample,21,387.48847057926446,167.48847057926446
177,out_of_sample,22,381.55782071550374,161.55782071550374
177,out_of_sample,23,382.20347216227157,162.20347216227157
177,out_of_sample,24,380.0574986260647,160.05749862606473
177,out_of_sample,25,375.2371485719115,155.23714857191152
177,out_of_sample,26,388.110118966661,168.110118966661
177,out_of_sample,27,395.72150706976356,175.72150706976356
177,out_of_sample,28,428.76527297486496,208.76527297486496
177,out_of_sample,29,403.48854651031115,183.48854651031115
177,out_of_sample,30,408.6348984366013,188.6348984366013
177,out_of_sample,31,378.06170987476327,158.06170987476327
177,out_of_sample,32,399.6159991843373,179.61599918433728
177,out_of_sample,33,407.7577925119138,187.7577925119138
177,out_of_sample,34,402.74430963139145,182.74430963139145
177,out_of_sample,35,423.90080545646765,203.90080545646765
177,out_of_sample,36,420.7509880508781,200.7509880508781
177,out_of_sample,37,401.6960147228194,181.69601472281943
177,out_of_sample,38,399.771068000543,179.77106800054298
177,out_of_sample,39,369.72929376515674,149.72929376515674
177,out_of_sample,40,397.5795714399139,177.57957143991388
177,out_of_sample,41,413.74665767132615,193.74665767132615
177,out_of_sample,42,431.9687627063781,211.96876270637807
177,out_of_sample,43,458.183293987669,238.183293987669
177,out_of_sample,44,478.59337520472485,258.59337520472485
177,out_of_sample,45,473.82305652246566,253.82305652246566
177,out_of_sample,46,447.1276046292471,227.12760462924712
177,out_of_sample,47,438.2631392279138,218.26313922791383
177,out_of_sample,48,468.6490692344944,248.6490692344944
177,out_of_sample,49,500.08540362069095,280.08540362069095
177,out_of_sample,50,518.8363642073566,298.8363642073566
177,out_of_sample,51,498.1465050223537,278.1465050223537
177,out_of_sample,52,476.75799511484496,256.75799511484496
177,out_of_sample,53,503.3420008764954,283.3420008764954
177,out_of_sample,54,478.2761154872741,258.2761154872741
177,out_of_sample,55,484.1657389005484,264.1657389005484
177,out_of_sample,56,475.6433566600831,255.6433566600831
177,out_of_sample,57,461.78412721736544,241.78412721736544
177,out_of_sample,58,474.20086901475406,254.20086901475406
177,out_of_sample,59,506.3707043803897,286.3707043803897
177,out_of_sample,60,525.8050660572106,305.80506605721064
178,out_of_sample,1,404.7417853785905,184.74178537859052
178,out_of_sample,2,400.59159095274566,180.59159095274566
178,out_of_sample,3,429.12808413531275,209.12808413531275
178,out_of_sample,4,434.5955810284755,214.59558102847552
178,out_of_sample,5,434.3603126431092,214.36031264310918
178,out_of_sample,6,447.1588235103088,227.15882351030882
178,out_of_sample,7,428.7595907093757,208.7595907093757
178,out_of_sample,8,398.22107483961724,178.22107483961724
178,out_of_sample,9,423.0788756735913,203.0788756735913
178,out_of_sample,10,430.5871947225533,210.5871947225533
178,out_of_sample,11,407.1285918083081,187.1285918083081
178,out_of_sample,12,392.9919466633604,172.9919466633604
178,out_of_sample,13,427.2872925446276,207.28729254462758
178,out_of_sample,14,436.6969468170835,216.69694681708347
178,out_of_sample,15,446.22479668478206,226.22479668478206
178,out_of_sample,16,416.2762531093926,196.2762531093926
178,out_of_sample,17,449.10567450646784,229.10567450646784
178,out_of_sample,18,476.6004767755783,256.6004767755783
178,out_of_sample,19,479.9452477340037,259.9452477340037
178,out_of_sample,20,466.60247188556485,246.60247188556485
178,out_of_sample,21,480.4663378725913,260.4663378725913
178,out_of_sample,22,503.80254548562215,283.80254548562215
178,out_of_sample,23,523.8310441732499,303.8310441732499
178,out_of_sample,24,557.2243602166014,337.22436021660144
178,out_of_sample,25,566.8042381232874,346.8042381232874
178,out_of_sample,26,553.7104511626201,333.7104511626201
178,out_of_sample,27,553.5653840774174,333.56538407741743
178,out_of_sample,28,575.7075858339606,355.7075858339606
178,out_of_sample,29,556.4403884110232,336.44038841102315
178,out_of_sample,30,537.6389662571025,317.63896625710254
178,out_of_sample,31,553.3773868799555,333.37738687995545
178,out_of_sample,32,549.4873067360342,329.48730673603416
178,out_of_sample,33,571.6472343993147,351.6472343993147
178,out_of_sample,34,545.749986953911,325.74998695391105
178,out_of_sample,35,534.2487393743695,314.2487393743695
178,out_of_sample,36,518.0157328356765,298.01573283567654
178,out_of_sample,37,531.8665032003157,311.8665032003157
178,out_of_sample,38,550.0195481331812,330.01954813318116
178,out_of_sample,39,546.9397368452401,326.9397368452401
178,out_of_sample,40,545.4017931931655,325.40179319316553
178,out_of_sample,41,519.6440249884046,299.64402498840457
178,out_of_sample,42,533.7719915553182,313.7719915553182
178,out_of_sample,43,568.2342259072656,348.23422590726557
178,out_of_sample,44,585.1727797940463,365.1727797940463
178,out_of_sample,45,561.2898466521781,341.2898466521781
178,out_of_sample,46,569.9084384237746,349.90843842377456
178,out_of_sample,47,554.1076378274538,334.1076378274538
178,out_of_sample,48,521.2199965315936,301.21999653159355
178,out_of_sample,49,498.8075964275019,278.8075964275019
178,out_of_sample,50,470.9891464859708,250.98914648597082
178,out_of_sample,51,449.7044252357444,229.7044252357444
178,out_of_sample,52,470.39673473717465,250.39673473717465
178,out_of_sample,53,455.89498411930487,235.89498411930487
178,out_of_sample,54,473.8877806854627,253.8877806854627
178,out_of_sample,55,505.30815952445664,285.30815952445664
178,out_of_sample,56,510.5072775792009,290.5072775792009
178,out_of_sample,57,509.48590351990475,289.48590351990475
178,out_of_sample,58,526.9948058112232,306.99480581122316
178,out_of_sample,59,498.79111560373946,278.79111560373946
178,out_of_sample,60,493.7659617276814,273.7659617276814
179,out_of_sample,1,409.5533460741831,189.55334607418308
179,out_of_sample,2,432.72693780206953,212.72693780206953
179,out_of_sample,3,454.7221740182605,234.7221740182605
179,out_of_sample,4,479.1007492077592,259.1007492077592
179,out_of_sample,5,492.95185415849835,272.95185415849835
179,out_of_sample,6,495.090760661437,275.090760661437
179,out_of_sample,7,518.0423131554737,298.0423131554737
179,out_of_sample,8,544.1720822233426,324.1720822233426
179,out_of_sample,9,542.8060037094596,322.80600370945956
179,out_of_sample,10,576.8023372616735,356.80233726167353
179,out_of_sample,11,592.7147074565869,372.7147074565869
179,out_of_sample,12,579.3000665934693,359.3000665934693
179,out_of_sample,13,548.1593810402018,328.15938104020177
179,out_of_sample,14,528.8738246012346,308.87382460123456
179,out_of_sample,15,548.2217251575745,328.2217251575745
179,out_of_sample,16,521.0025231474824,301.0025231474824
179,out_of_sample,17,518.8885277898308,298.88852778983085
179,out_of_sample,18,526.2281812371617,306.2281812371617
179,out_of_sample,19,552.7124592230978,332.71245922309777
179,out_of_sample,20,577.0104296256413,357.01042962564134
179,out_of_sample,21,586.3305779145032,366.33057791450324
179,out_of_sample,22,571.1728210899746,351.1728210899746
179,out_of_sample,23,545.2521896966981,325.2521896966981
179,out_of_sample,24,557.1276413657474,337.1276413657474
179,out_of_sample,25,534.8178449399405,314.8178449399405
179,out_of_sample,26,539.1098587785436,319.10985877854364
179,out_of_sample,27,572.7573315509777,352.7573315509777
179,out_of_sample,28,572.0100804708056,352.01008047080563
179,out_of_sample,29,577.67365559106,357.67365559105997
179,out_of_sample,30,581.5165804571766,361.5165804571766
179,out_of_sample,31,590.9285893742117,370.9285893742117
179,out_of_sample,32,575.0988014533513,355.09880145335126
179,out_of_sample,33,569.9002408152205,349.9002408152205
179,out_of_sample,34,546.355976544972,326.355976544972
179,out_of_sample,35,554.3835686865972,334.3835686865972
179,out_of_sample,36,540.0866291293045,320.08662912930447
179,out_of_sample,37,540.6203615515135,320.6203615515135
179,out_of_sample,38,559.2793650972063,339.2793650972063
179,out_of_sample,39,525.5092584249454,305.5092584249454
179,out_of_sample,40,529.9833452858516,309.98334528585156
179,out_of_sample,41,507.12449649759986,287.12449649759986
179,out_of_sample,42,491.6813302824696,271.6813302824696
179,out_of_sample,43,459.11125988855946,239.11125988855946
179,out_of_sample,44,435.9736531015726,215.9736531015726
179,out_of_sample,45,470.03771063167324,250.03771063167324
179,out_of_sample,46,504.93430391562504,284.93430391562504
179,out_of_sample,47,520.3236583079004,300.32365830790036
179,out_of_sample,48,528.1536381418839,308.1536381418839
179,out_of_sample,49,547.5441248588324,327.54412485883245
179,out_of_sample,50,575.3029239117938,355.30292391179375
179,out_of_sample,51,571.3039175656604,351.3039175656604
179,out_of_sample,52,538.5513701011835,318.55137010118347
179,out_of_sample,53,553.2090775417871,333.2090775417871
179,out_of_sample,54,587.1312526868567,367.13125268685667
179,out_of_sample,55,564.4839244296882,344.48392442968816
179,out_of_sample,56,561.9265140119652,341.9265140119652
179,out_of_sample,57,552.2157220855548,332.21572208555483
179,out_of_sample,58,544.5484466816453,324.54844668164526
179,out_of_sample,59,560.0464462529202,340.0464462529202
179,out_of_sample,60,551.5347535358437,331.5347535358437
180,out_of_sample,1,577.6119676743161,357.61196767431613
180,out_of_sample,2,587.9289125451489,367.92891254514893
180,out_of_sample,3,554.2302880809183,334.2302880809183
180,out_of_sample,4,576.528709823279,356.528709823279
180,out_of_sample,5,586.7186804359225,366.71868043592247
180,out_of_sample,6,576.6556791887386,356.65567918873865
180,out_of_sample,7,570.6421527691272,350.64215276912716
180,out_of_sample,8,589.4148655797376,369.4148655797376
180,out_of_sample,9,573.7787600859846,353.7787600859846
180,out_of_sample,10,548.5412424619947,328.54124246199467
180,out_of_sample,11,535.4441607614269,315.44416076142693
180,out_of_sample,12,519.0083289964512,299.00832899645116
180,out_of_sample,13,531.6824610720527,311.68246107205266
180,out_of_sample,14,509.20359557491184,289.20359557491184
180,out_of_sample,15,519.3376661252083,299.33766612520833
180,out_of_sample,16,516.9553524336717,296.9553524336717
180,out_of_sample,17,540.7316174924964,320.7316174924964
180,out_of_sample,18,539.6815295177191,319.6815295177191
180,out_of_sample,19,569.7678049375759,349.7678049375759
180,out_of_sample,20,593.5073827354995,373.5073827354995
180,out_of_sample,21,566.1954493391286,346.1954493391286
180,out_of_sample,22,578.4068168913091,358.40681689130906
180,out_of_sample,23,555.5531146179579,335.55311461795793
180,out_of_sample,24,578.18441605409,358.18441605409
180,out_of_sample,25,579.3033983070211,359.3033983070211
180,out_of_sample,26,560.6847543762835,340.68475437628354
180,out_of_sample,27,543.123408363129,323.123408363129
180,out_of_sample,28,538.1938442163091,318.1938442163091
180,out_of_sample,29,559.2444522185883,339.2444522185883
180,out_of_sample,30,579.9757648513499,359.97576485134994
180,out_of_sample,31,546.8122661346591,326.8122661346591
180,out_of_sample,32,532.9723712176221,312.97237121762214
180,out_of_sample,33,527.5719386605024,307.5719386605024
180,out_of_sample,34,533.5626796015994,313.56267960159937
180,out_of_sample,35,509.0295702186283,289.0295702186283
180,out_of_sample,36,497.49938165565305,277.49938165565305
180,out_of_sample,37,524.4911730954101,304.4911730954101
180,out_of_sample,38,522.8494990343655,302.8494990343655
180,out_of_sample,39,539.9395248574062,319.93952485740624
180,out_of_sample,40,538.87402031215,318.87402031215004
180,out_of_sample,41,536.4228006601825,316.4228006601825
180,out_of_sample,42,544.9575874160278,324.95758741602776
180,out_of_sample,43,528.113103269301,308.11310326930095
180,out_of_sample,44,510.59925022073844,290.59925022073844
180,out_of_sample,45,544.8540200631511,324.8540200631511
180,out_of_sample,46,570.6834607154966,350.6834607154966
180,out_of_sample,47,583.1333024953349,363.1333024953349
180,out_of_sample,48,555.246536816945,335.24653681694497
180,out_of_sample,49,522.3622665998786,302.3622665998786
180,out_of_sample,50,499.64114189367507,279.64114189367507
180,out_of_sample,51,530.2823094092014,310.2823094092014
180,out_of_sample,52,552.4225933266306,332.4225933266306
180,out_of_sample,53,554.037914200831,334.037914200831
180,out_of_sample,54,586.8525555966174,366.85255559661744
180,out_of_sample,55,558.9101092466369,338.9101092466369
180,out_of_sample,56,563.0506400470595,343.05064004705946
180,out_of_sample,57,540.8761888949691,320.8761888949691
180,out_of_sample,58,527.3261912312705,307.3261912312705
180,out_of_sample,59,558.1356425586963,338.1356425586963
180,out_of_sample,60,583.9151387171041,363.9151387171041
181,out_of_sample,1,258.6835385396227,38.6835385396227
181,out_of_sample,2,241.1516049288884,21.15160492888839
181,out_of_sample,3,253.38254855924444,33.38254855924444
181,out_of_sample,4,224.19545995957893,4.195459959578926
181,out_of_sample,5,241.56082076964233,21.560820769642334
181,out_of_sample,6,253.05931534133595,33.059315341335946
181,out_of_sample,7,239.80302714814943,19.803027148149425
181,out_of_sample,8,236.0640266375436,16.064026637543606
181,out_of_sample,9,231.69770988258392,11.697709882583922
181,out_of_sample,10,263.693943679404,43.693943679404015
181,out_of_sample,11,255.91492352833944,35.91492352833944
181,out_of_sample,12,261.8837579463118,41.88375794631179
181,out_of_sample,13,247.9939781440578,27.99397814405779
181,out_of_sample,14,264.2636009367286,44.26360093672861
181,out_of_sample,15,236.36448991083358,16.364489910833584
181,out_of_sample,16,223.6798313174824,3.67983131748241
181,out_of_sample,17,248.78877031164882,28.78877031164882
181,out_of_sample,18,266.35325548581267,46.35325548581267
181,out_of_sample,19,249.90334901565902,29.903349015659018
181,out_of_sample,20,243.04372071283288,23.04372071283288
181,out_of_sample,21,275.5629611887887,55.56296118878868
181,out_of_sample,22,247.86608183846067,27.866081838460673
181,out_of_sample,23,231.51373847399702,11.513738473997023
181,out_of_sample,24,240.00269204215024,20.002692042150244
181,out_of_sample,25,235.51619925519952,15.516199255199524
181,out_of_sample,26,252.78544516103244,32.78544516103244
181,out_of_sample,27,266.812745218917,46.81274521891697
181,out_of_sample,28,268.65991109122365,48.65991109122365
181,out_of_sample,29,276.44372218941754,56.44372218941754
181,out_of_sample,30,271.7831804308417,51.783180430841696
181,out_of_sample,31,290.0102881916033,70.01028819160331
181,out_of_sample,32,257.9571830408422,37.95718304084221
181,out_of_sample,33,244.85957660675388,24.859576606753876
181,out_of_sample,34,260.9696924948414,40.96969249484141
181,out_of_sample,35,249.0448500461182,29.0448500461182
181,out_of_sample,36,225.02978025929855,5.029780259298548
181,out_of_sample,37,233.81081172803223,13.810811728032235
181,out_of_sample,38,254.7286373512557,34.72863735125571
181,out_of_sample,39,228.50583843159038,8.505838431590377
181,out_of_sample,40,251.52569505385517,31.525695053855173
181,out_of_sample,41,271.5877305141729,51.587730514172904
181,out_of_sample,42,281.05878262376183,61.05878262376183
181,out_of_sample,43,263.1551660228319,43.15516602283191
181,out_of_sample,44,284.5258410264862,64.5258410264862
181,out_of_sample,45,264.5368161509788,44.53681615097878
181,out_of_sample,46,292.9442828029733,72.9442828029733
181,out_of_sample,47,307.40948174291907,87.40948174291907
181,out_of_sample,48,276.23987660821325,56.23987660821325
181,out_of_sample,49,297.18997491452967,77.18997491452967
181,out_of_sample,50,297.64032273972316,77.64032273972316
181,out_of_sample,51,294.3257454816368,74.32574548163677
181,out_of_sample,52,288.76152897053083,68.76152897053083
181,out_of_sample,53,296.225633621395,76.22563362139499
181,out_of_sample,54,311.9461286762023,91.9461286762023
181,out_of_sample,55,339.6644917769215,119.66449177692152
181,out_of_sample,56,323.7706286832273,103.7706286832273
181,out_of_sample,57,332.924967786957,112.92496778695698
181,out_of_sample,58,345.9689505897261,125.96895058972609
181,out_of_sample,59,358.20475037480855,138.20475037480855
181,out_of_sample,60,357.71479571961646,137.71479571961646
182,out_of_sample,1,368.5885683174064,148.58856831740638
182,out_of_sample,2,386.9550855121028,166.9550855121028
182,out_of_sample,3,372.9557717949589,152.95577179495888
182,out_of_sample,4,352.5194931628359,132.5194931628359
182,out_of_sample,5,355.72753672604455,135.72753672604455
182,out_of_sample,6,339.4602967623969,119.46029676239692
182,out_of_sample,7,306.78661815591465,86.78661815591465
182,out_of_sample,8,275.396920192676,55.39692019267602
182,out_of_sample,9,289.04765703975727,69.04765703975727
182,out_of_sample,10,322.16786625920236,102.16786625920236
182,out_of_sample,11,318.9960531130276,98.99605311302759
182,out_of_sample,12,294.290331903959,74.29033190395899
182,out_of_sample,13,316.5561566410137,96.55615664101367
182,out_of_sample,14,299.8566694291741,79.85666942917408
182,out_of_sample,15,334.5505217414457,114.55052174144572
182,out_of_sample,16,338.97901334933994,118.97901334933994
182,out_of_sample,17,320.263291748547,100.26329174854698
182,out_of_sample,18,319.98362561525107,99.98362561525107
182,out_of_sample,19,308.46031464332646,88.46031464332646
182,out_of_sample,20,328.0233535672128,108.02335356721278
182,out_of_sample,21,300.4304655737767,80.4304655737767
182,out_of_sample,22,325.42065576605506,105.42065576605506
182,out_of_sample,23,344.1342383645445,124.1342383645445
182,out_of_sample,24,369.4297046376486,149.42970463764863
182,out_of_sample,25,397.07926686056516,177.07926686056516
182,out_of_sample,26,378.1637144665808,158.1637144665808
182,out_of_sample,27,379.63412097258424,159.63412097258424
182,out_of_sample,28,404.12867638423063,184.12867638423063
182,out_of_sample,29,395.54583443235845,175.54583443235845
182,out_of_sample,30,364.7743648080527,144.77436480805272
182,out_of_sample,31,350.1887697657489,130.18876976574887
182,out_of_sample,32,332.12319156898565,112.12319156898565
182,out_of_sample,33,358.02757487722295,138.02757487722295
182,out_of_sample,34,355.49681933586334,135.49681933586334
182,out_of_sample,35,368.3449159571053,148.3449159571053
182,out_of_sample,36,400.6932564355163,180.69325643551628
182,out_of_sample,37,386.6364061024805,166.63640610248052
182,out_of_sample,38,404.9203751293982,184.92037512939822
182,out_of_sample,39,371.51386363570873,151.51386363570873
182,out_of_sample,40,343.8019959075157,123.80199590751567
182,out_of_sample,41,320.13255220774516,100.13255220774516
182,out_of_sample,42,307.00183578882076,87.00183578882076
182,out_of_sample,43,300.2109408478772,80.21094084787723
182,out_of_sample,44,298.602053199135,78.60205319913501
182,out_of_sample,45,280.7752474389728,60.775247438972826
182,out_of_sample,46,250.41031981168234,30.410319811682342
182,out_of_sample,47,264.31700211707016,44.31700211707016
182,out_of_sample,48,230.97329686446867,10.973296864468665
182,out_of_sample,49,257.2140337994301,37.214033799430126
182,out_of_sample,50,287.25487156001424,67.25487156001424
182,out_of_sample,51,301.98069551618863,81.98069551618863
182,out_of_sample,52,308.6979317254269,88.69793172542688
182,out_of_sample,53,319.6892287784312,99.68922877843119
182,out_of_sample,54,330.3447720416628,110.3447720416628
182,out_of_sample,55,360.5641315663178,140.56413156631783
182,out_of_sample,56,393.06554254989555,173.06554254989555
182,out_of_sample,57,387.9353574834711,167.93535748347108
182,out_of_sample,58,396.13089981386037,176.13089981386037
182,out_of_sample,59,417.3273935752524,197.32739357525242
182,out_of_sample,60,382.40006457730203,162.40006457730203
183,out_of_sample,1,420.26604839453194,200.26604839453194
183,out_of_sample,2,430.9673921817708,210.96739218177078
183,out_of_sample,3,446.1717736634015,226.1717736634015
183,out_of_sample,4,436.98703232114116,216.98703232114116
183,out_of_sample,5,422.6821417639526,202.6821417639526
183,out_of_sample,6,400.4321214237062,180.43212142370618
183,out_of_sample,7,404.4792098573941,184.4792098573941
183,out_of_sample,8,433.8304501150426,213.8304501150426
183,out_of_sample,9,461.548920665726,241.54892066572597
183,out_of_sample,10,451.74653556676446,231.74653556676446
183,out_of_sample,11,434.79639536243866,214.79639536243866
183,out_of_sample,12,455.011962949393,235.01196294939302
183,out_of_sample,13,470.7605642264862,250.76056422648622
183,out_of_sample,14,471.1343524061107,251.13435240611068
183,out_of_sample,15,463.3664705738307,243.36647057383072
183,out_of_sample,16,437.032323835993,217.032323835993
183,out_of_sample,17,456.99202507244956,236.99202507244956
183,out_of_sample,18,465.2145361231684,245.2145361231684
183,out_of_sample,19,456.59625370482956,236.59625370482956
183,out_of_sample,20,485.9114120295055,265.9114120295055
183,out_of_sample,21,497.0885014783359,277.0885014783359
183,out_of_sample,22,527.1352221573982,307.1352221573982
183,out_of_sample,23,525.3440943811732,305.34409438117325
183,out_of_sample,24,522.1673420656483,302.1673420656483
183,out_of_sample,25,552.7740923876339,332.7740923876339
183,out_of_sample,26,584.9594923646812,364.9594923646812
183,out_of_sample,27,598.0367767208049,378.03677672080494
183,out_of_sample,28,593.3058639345567,373.30586393455667
183,out_of_sample,29,577.5854886543598,357.5854886543598
183,out_of_sample,30,554.6597198711507,334.65971987115074
183,out_of_sample,31,546.5005815605987,326.5005815605987
183,out_of_sample,32,577.1814059668438,357.18140596684384
183,out_of_sample,33,563.2016041631019,343.20160416310193
183,out_of_sample,34,581.1718240407496,361.1718240407496
183,out_of_sample,35,595.8554646624355,375.85546466243545
183,out_of_sample,36,598.8410149736433,378.84101497364327
183,out_of_sample,37,598.1079502603747,378.10795026037465
183,out_of_sample,38,583.5851627639018,363.58516276390185
183,out_of_sample,39,573.8750967417561,353.8750967417561
183,out_of_sample,40,599.244527294122,379.244527294122
183,out_of_sample,41,572.0456278884833,352.0456278884833
183,out_of_sample,42,548.8514777647559,328.85147776475594
183,out_of_sample,43,581.2742386069644,361.27423860696445
183,out_of_sample,44,583.3017551576054,363.3017551576054
183,out_of_sample,45,576.0277311661085,356.02773116610854
183,out_of_sample,46,548.8150070490057,328.81500704900566
183,out_of_sample,47,549.7418244801487,329.7418244801487
183,out_of_sample,48,580.8373052266576,360.8373052266576
183,out_of_sample,49,578.4915239546882,358.4915239546882
183,out_of_sample,50,566.3564707730602,346.3564707730602
183,out_of_sample,51,569.186125761186,349.18612576118596
183,out_of_sample,52,592.5067670755174,372.50676707551736
183,out_of_sample,53,596.2966578579429,376.29665785794293
183,out_of_sample,54,576.7814070201949,356.78140702019493
183,out_of_sample,55,577.181863027811,357.181863027811
183,out_of_sample,56,558.3248379309,338.3248379309
183,out_of_sample,57,554.9008086619933,334.9008086619933
183,out_of_sample,58,535.2925932368133,315.29259323681333
183,out_of_sample,59,537.4956515674036,317.49565156740357
183,out_of_sample,60,542.9724610149299,322.9724610149299
184,out_of_sample,1,348.37795972969377,128.37795972969377
184,out_of_sample,2,332.42624077439916,112.42624077439916
184,out_of_sample,3,307.9980332386008,87.99803323860078
184,out_of_sample,4,282.76608987303194,62.766089873031945
184,out_of_sample,5,297.5683679730202,77.5683679730202
184,out_of_sample,6,278.0830282231094,58.08302822310941
